Title	URL	Authors	Published	PDF Language	PDF URL	Submitted	Posted	Text ID	Discipline	Section	Paragraph	Text Paragraph	Text Paragraph ChatGPT	Section Code	Paragraph Code	EL2AP Filename	AI-EL2AP Filename	Type/Token	Word Length	Word Count	Factor 1 Score	Factor 2 Score	Factor 3 Score	Factor 4 Score	Factor 5 Score
Role of education after the COVID-19 pandemic fear: a multidisciplinary and scientific perspective	https://preprints.scielo.org/index.php/scielo/preprint/view/710	Monica Naves-Barcelos, Thais Castro Santos, Priscila Medeiros, Carla Benedita da Silva  Tostes, Juliana Almeida da Silva, Josie Resende Torres da Silva, Jorge Gelvane  Tostes, José Aparecido da Silva, Norberto Cysne Coimbra, Marcelo Lourenço da Silva, Renato Leonardo de Freitas	Submitted 06/04/2020 - Posted 06/08/2020	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/710/999	2020-06-04	2020-06-08	t000204	Health Sciences	Literature Review, Methodology, Results	Paragraph 33	There is evidence that one of the mechanisms through which yoga improves mood in major depressive disorder is by increasing the activity of the GABA system (63). Yoga practioners have increased functions on Superior Parietal Lobule and Supramarginal Gyrus of the cerebral cortex (64). Long-term Ashtanga Yoga practice decreased regional glucose metabolism in the medial temporal cortex, striatum, and brainstem (65). In brainstem is situated the main output of the encephalic aversion system, the periaqueductal grey matter (PAG), whose activation elicts unconditioned fear and panic attack-like behaviour (66). Meditation and Yoga also was associated with a significantly lower right amygdala volume (67). Both PAG and amygdaloid complex neurons are also spontaneously activated in a threatening situation (68).	There is evidence that one of the mechanisms by which yoga improves mood in individuals with major depressive disorder is through increased activity of the GABAergic system (63). Studies have shown that yoga practitioners exhibit enhanced functioning in the superior parietal lobule and supramarginal gyrus of the cerebral cortex (64). Additionally, long-term practice of Ashtanga Yoga has been associated with decreased regional glucose metabolism in the medial temporal cortex, striatum, and brainstem (65). The brainstem contains the periaqueductal grey matter (PAG), which serves as the primary output of the encephalic aversion system and whose activation induces unconditioned fear and panic attack-like behaviors (66). Furthermore, both meditation and yoga have been linked to significantly reduced right amygdala volume (67). Neurons in both the PAG and the amygdaloid complex are also spontaneously activated in response to threatening situations (68).	s12	p33	t000204_s12_p33_el2ap.txt	t000204_s12_p33_ai-el2ap.txt	23.3	5.6	118	-26.51	-3.54	11.74	-6.61	-1.06
Role of education after the COVID-19 pandemic fear: a multidisciplinary and scientific perspective	https://preprints.scielo.org/index.php/scielo/preprint/view/710	Monica Naves-Barcelos, Thais Castro Santos, Priscila Medeiros, Carla Benedita da Silva  Tostes, Juliana Almeida da Silva, Josie Resende Torres da Silva, Jorge Gelvane  Tostes, José Aparecido da Silva, Norberto Cysne Coimbra, Marcelo Lourenço da Silva, Renato Leonardo de Freitas	Submitted 06/04/2020 - Posted 06/08/2020	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/710/999	2020-06-04	2020-06-08	t000204	Health Sciences	Literature Review, Methodology, Results	Paragraph 34	Another non-pharmacological intervention is the music therapy has always played crucial roles in the regulation of emotions and facilitating human well-being, resulting in elevated stress threshold and enhanced immunity, for improving quality of life and reducing anxiety (56, 69, 70). There is evidence that music procudes analgesia and depresses abnormal brain neural activity (71).	Another non-pharmacological intervention is music therapy, which has been shown to play a significant role in the regulation of emotions and the facilitation of human well-being, leading to an increased stress threshold and improved immune function, thereby contributing to enhanced quality of life and reduced anxiety (56, 69, 70). Evidence also indicates that music can produce analgesic effects and suppress abnormal neural activity in the brain (71).	s12	p34	t000204_s12_p34_el2ap.txt	t000204_s12_p34_ai-el2ap.txt	11.8	5.7	55	-29.92	1.14	-1.09	0.67	-3.63
Role of education after the COVID-19 pandemic fear: a multidisciplinary and scientific perspective	https://preprints.scielo.org/index.php/scielo/preprint/view/710	Monica Naves-Barcelos, Thais Castro Santos, Priscila Medeiros, Carla Benedita da Silva  Tostes, Juliana Almeida da Silva, Josie Resende Torres da Silva, Jorge Gelvane  Tostes, José Aparecido da Silva, Norberto Cysne Coimbra, Marcelo Lourenço da Silva, Renato Leonardo de Freitas	Submitted 06/04/2020 - Posted 06/08/2020	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/710/999	2020-06-04	2020-06-08	t000204	Health Sciences	Literature Review, Methodology, Results	Paragraph 35	Thus, considering the real benefits of integrative and complementary therapies, the absence of side effects and the possibility of being applied in the school environment, it is interesting to show that its use can be an additional tool in improving post-pandemic education.	Considering the demonstrated benefits of integrative and complementary therapies, their minimal side effects, and their feasibility for implementation in school settings, these approaches may serve as valuable adjuncts to support improvements in post-pandemic education.	s12	p35	t000204_s12_p35_el2ap.txt	t000204_s12_p35_ai-el2ap.txt	8.8	5.3	42	-12.15	-5.73	0.97	-6.61	4.05
Role of education after the COVID-19 pandemic fear: a multidisciplinary and scientific perspective	https://preprints.scielo.org/index.php/scielo/preprint/view/710	Monica Naves-Barcelos, Thais Castro Santos, Priscila Medeiros, Carla Benedita da Silva  Tostes, Juliana Almeida da Silva, Josie Resende Torres da Silva, Jorge Gelvane  Tostes, José Aparecido da Silva, Norberto Cysne Coimbra, Marcelo Lourenço da Silva, Renato Leonardo de Freitas	Submitted 06/04/2020 - Posted 06/08/2020	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/710/999	2020-06-04	2020-06-08	t000204	Health Sciences	Discussion	Paragraph 1	The neurosciences applied to education aims to justify that the criterion of affective development influences the criterion of cognitive development, such as attention and memory. Therefore, there has been an important process of evidence on the importance of skill and capacity building mainly in the last decades, as well as the formulation and implementation of scientific actions to educational activity (72).	The application of neuroscience to education seeks to demonstrate that affective development has a significant influence on cognitive development, including processes such as attention and memory. In recent decades, there has been a substantial accumulation of evidence highlighting the importance of developing skills and capacities. This has been accompanied by the formulation and implementation of scientifically informed strategies within educational practice.	s5	p1	t000204_s5_p1_el2ap.txt	t000204_s5_p1_ai-el2ap.txt	11.0	5.7	60	-31.79	-2.52	-6.77	-6.61	12.17
Role of education after the COVID-19 pandemic fear: a multidisciplinary and scientific perspective	https://preprints.scielo.org/index.php/scielo/preprint/view/710	Monica Naves-Barcelos, Thais Castro Santos, Priscila Medeiros, Carla Benedita da Silva  Tostes, Juliana Almeida da Silva, Josie Resende Torres da Silva, Jorge Gelvane  Tostes, José Aparecido da Silva, Norberto Cysne Coimbra, Marcelo Lourenço da Silva, Renato Leonardo de Freitas	Submitted 06/04/2020 - Posted 06/08/2020	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/710/999	2020-06-04	2020-06-08	t000204	Health Sciences	Discussion	Paragraph 2	This perspective faced to the COVID-19 pandemic and after its passage supports educators and learners in issues regarding mental health. In brief logical reasoning, the engagement of brain areas involved with emotions, such as the limbic system, associated with the possibility of viral transmission between neurons, damages the release process of important neurotransmitters such as glutamate and acetylcholine (excitatory), GABA and dopamine (inhibitors), in addition to serotonin (excitatory and inhibitory) and glial cells (which respond to environmental stimuli). Thus, it is assumed that SARS-CoV-2 may affect brain networks (or circuits) making them less effective, reflecting in afferent and efferent projections fundamental to the learning path (73).	This perspective, in the context of the COVID-19 pandemic and its aftermath, addresses the challenges faced by educators and learners regarding mental health. Evidence suggests that the engagement of brain regions involved in emotional processing, such as the limbic system, combined with the potential for viral transmission between neurons, may disrupt the release of key neurotransmitters, including glutamate and acetylcholine (excitatory), GABA and dopamine (inhibitory), as well as serotonin (which has both excitatory and inhibitory functions), and may also affect glial cells that respond to environmental stimuli. Consequently, it is hypothesized that SARS-CoV-2 can impair the efficiency of neural circuits, thereby affecting both afferent and efferent projections that are essential for learning processes (73).	s5	p2	t000204_s5_p2_el2ap.txt	t000204_s5_p2_ai-el2ap.txt	21.3	5.8	108	-25.2	-5.01	-0.08	-6.61	6.55
Role of education after the COVID-19 pandemic fear: a multidisciplinary and scientific perspective	https://preprints.scielo.org/index.php/scielo/preprint/view/710	Monica Naves-Barcelos, Thais Castro Santos, Priscila Medeiros, Carla Benedita da Silva  Tostes, Juliana Almeida da Silva, Josie Resende Torres da Silva, Jorge Gelvane  Tostes, José Aparecido da Silva, Norberto Cysne Coimbra, Marcelo Lourenço da Silva, Renato Leonardo de Freitas	Submitted 06/04/2020 - Posted 06/08/2020	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/710/999	2020-06-04	2020-06-08	t000204	Health Sciences	Discussion	Paragraph 3	In this sense, pedagogical practices can be conducted and supported by the application of scientific knowledge, as to be a source of further progress. In this regard, the opening of discussion spaces beyond content and discipline sets the triad between information support on COVID-19, socio-affective and cognitive processing. For the prescription of the integral development of educators and learners, the equilateral conservation of this triangle during and after the COVID-19 pandemic, goes against the multidisciplinary perspective, based on the fact that positive or negative stimuli weaken or enhance the associative neuroplasticity, which involves connectivity, regulation and neural modulation (74).	Pedagogical practices can be informed and enhanced by the application of scientific knowledge, thereby contributing to ongoing educational development. In this context, creating opportunities for discussion that extend beyond disciplinary content establishes a framework that integrates information support related to COVID-19, as well as socio-affective and cognitive processing. To promote the comprehensive development of both educators and learners, it is important to maintain a balanced emphasis on these three components during and after the COVID-19 pandemic. This approach contrasts with a strictly multidisciplinary perspective, as evidence suggests that both positive and negative stimuli can influence associative neuroplasticity, which encompasses neural connectivity, regulation, and modulation (74).	s5	p3	t000204_s5_p3_el2ap.txt	t000204_s5_p3_ai-el2ap.txt	18.8	5.9	101	-28.75	-5.73	16.93	-6.61	5.49
Role of education after the COVID-19 pandemic fear: a multidisciplinary and scientific perspective	https://preprints.scielo.org/index.php/scielo/preprint/view/710	Monica Naves-Barcelos, Thais Castro Santos, Priscila Medeiros, Carla Benedita da Silva  Tostes, Juliana Almeida da Silva, Josie Resende Torres da Silva, Jorge Gelvane  Tostes, José Aparecido da Silva, Norberto Cysne Coimbra, Marcelo Lourenço da Silva, Renato Leonardo de Freitas	Submitted 06/04/2020 - Posted 06/08/2020	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/710/999	2020-06-04	2020-06-08	t000204	Health Sciences	Discussion	Paragraph 4	The triad of informational, cognitive and socio-affective support during the COVID-19 pandemic awakens to the importance of scientific education (75). Information about the outbreak can generate problems, difficulties, disorders, and disruptions in the teaching-learning process that can gradually produce persistent changes in the behaviour of educators and learners. Thus, to be meaningful, the relationship between educators and learners must mutually produce appropriate responses adapted to sensory and emotional stimuli to maintain the appropriate alert state for the content transmitted during the pandemic (76).	The combination of informational, cognitive, and socio-affective support during the COVID-19 pandemic highlights the significance of scientific education (75). Information related to the outbreak has the potential to create challenges, difficulties, and disruptions within the teaching-learning process, which may lead to lasting changes in the behavior of both educators and learners. Therefore, for the educational relationship to be effective, it is necessary for educators and learners to collaboratively generate responses that are appropriately adapted to sensory and emotional stimuli, thereby maintaining an optimal level of alertness for the assimilation of content during the pandemic (76).	s5	p4	t000204_s5_p4_el2ap.txt	t000204_s5_p4_ai-el2ap.txt	15.0	6.1	85	-22.51	-3.16	3.33	8.41	3.73
Role of education after the COVID-19 pandemic fear: a multidisciplinary and scientific perspective	https://preprints.scielo.org/index.php/scielo/preprint/view/710	Monica Naves-Barcelos, Thais Castro Santos, Priscila Medeiros, Carla Benedita da Silva  Tostes, Juliana Almeida da Silva, Josie Resende Torres da Silva, Jorge Gelvane  Tostes, José Aparecido da Silva, Norberto Cysne Coimbra, Marcelo Lourenço da Silva, Renato Leonardo de Freitas	Submitted 06/04/2020 - Posted 06/08/2020	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/710/999	2020-06-04	2020-06-08	t000204	Health Sciences	Discussion	Paragraph 5	"Faced with a complex reality where confinement is the main prophylactic means to prevent the virus spreading (2, 77), educators and learners develop new behaviours of adaptation and appropriateness, where physiological transformations are produced in response to the outbreak. From fear to courage (and vice-versa), the process of resistance or ""struggle"" to confront the COVID-19, demands cognitive-affective attention to contain the exponential increase of fears and insecurities that generate psychic suffering."	In the context of a complex reality in which confinement serves as the primary prophylactic measure to prevent the spread of the virus (2, 77), both educators and learners adopt new adaptive behaviors and strategies to respond appropriately to the situation, resulting in physiological changes associated with the outbreak. The process of coping with COVID-19 requires cognitive and affective regulation to manage the escalation of fears and insecurities that contribute to psychological distress.	s5	p5	t000204_s5_p5_el2ap.txt	t000204_s5_p5_ai-el2ap.txt	14.5	5.8	73	-31.41	-5.73	0.97	-6.61	-1.55
Role of education after the COVID-19 pandemic fear: a multidisciplinary and scientific perspective	https://preprints.scielo.org/index.php/scielo/preprint/view/710	Monica Naves-Barcelos, Thais Castro Santos, Priscila Medeiros, Carla Benedita da Silva  Tostes, Juliana Almeida da Silva, Josie Resende Torres da Silva, Jorge Gelvane  Tostes, José Aparecido da Silva, Norberto Cysne Coimbra, Marcelo Lourenço da Silva, Renato Leonardo de Freitas	Submitted 06/04/2020 - Posted 06/08/2020	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/710/999	2020-06-04	2020-06-08	t000204	Health Sciences	Discussion	Paragraph 6	In times of COVID-19, besides the preservation of life, one of the challenges is, therefore, the behavioural reorganisation, that is, habits that, in the educational context, must contemplate a scientific perspective, seeking to transform the consequences of the pandemic into opportunities. In this sense, neurosciences present neuroplasticity as the maximum law (43), a property that can prepare educators and students for confrontations and conflicts triggered during and after the COVID-19 pandemic. Moreover, through the adverse conditions that are being exposed, the development and prevalence of abilities and skills demand the need to build autonomy for the conduct of studies, based on the fact that teaching-learning is a dialectical process in which, for example, memory losses can be confused with attention losses, and vice-versa (78).	During the COVID-19 pandemic, in addition to the imperative of preserving life, a significant challenge has been the reorganization of behavior, particularly the adaptation of habits within educational contexts to align with a scientific perspective and to leverage the consequences of the pandemic as opportunities for improvement. Neuroscience identifies neuroplasticity as a fundamental property, which may equip educators and students to address the challenges and conflicts arising during and after the pandemic. Furthermore, the adverse conditions experienced highlight the necessity for developing autonomy in learning, as the teaching-learning process is inherently dialectical. For instance, difficulties such as memory loss may be misattributed to deficits in attention, and vice versa, underscoring the complexity of cognitive processes in educational settings.	s5	p6	t000204_s5_p6_el2ap.txt	t000204_s5_p6_ai-el2ap.txt	22.0	5.5	127	-14.14	-5.47	6.79	-2.86	12.33
Role of education after the COVID-19 pandemic fear: a multidisciplinary and scientific perspective	https://preprints.scielo.org/index.php/scielo/preprint/view/710	Monica Naves-Barcelos, Thais Castro Santos, Priscila Medeiros, Carla Benedita da Silva  Tostes, Juliana Almeida da Silva, Josie Resende Torres da Silva, Jorge Gelvane  Tostes, José Aparecido da Silva, Norberto Cysne Coimbra, Marcelo Lourenço da Silva, Renato Leonardo de Freitas	Submitted 06/04/2020 - Posted 06/08/2020	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/710/999	2020-06-04	2020-06-08	t000204	Health Sciences	Discussion	Paragraph 7	In the context of modern rationality, the COVID-19 pandemic is also a time to think about the relationship between scientific knowledge and common sense. Thus, neurosciences can develop a new path along the teaching-learning process, so that educators and learners who go through the pandemic do not manifest psychic suffering and secondary consequences, such as anxiety and depression (79).	In the context of contemporary rationality, the COVID-19 pandemic provides an opportunity to examine the relationship between scientific knowledge and common sense. Neuroscience can contribute to the development of new approaches within the teaching-learning process, aiming to support educators and learners in mitigating psychological distress and secondary effects, such as anxiety and depression, during and after the pandemic.	s5	p7	t000204_s5_p7_el2ap.txt	t000204_s5_p7_ai-el2ap.txt	12.8	5.3	60	-10.91	-5.73	13.59	-6.61	6.79
Role of education after the COVID-19 pandemic fear: a multidisciplinary and scientific perspective	https://preprints.scielo.org/index.php/scielo/preprint/view/710	Monica Naves-Barcelos, Thais Castro Santos, Priscila Medeiros, Carla Benedita da Silva  Tostes, Juliana Almeida da Silva, Josie Resende Torres da Silva, Jorge Gelvane  Tostes, José Aparecido da Silva, Norberto Cysne Coimbra, Marcelo Lourenço da Silva, Renato Leonardo de Freitas	Submitted 06/04/2020 - Posted 06/08/2020	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/710/999	2020-06-04	2020-06-08	t000204	Health Sciences	Discussion	Paragraph 8	A virus like SARS-CoV-2 cannot benefit from weaknesses, but be seen by potentialities, as a gateway to a new world, whose human evolution overcomes the resilient way of feeling, remembering and making decisions. In other words, it is necessary to carry out an education that enables educators and learners to understand reality through science.	A virus such as SARS-CoV-2 does not exploit weaknesses in a purposeful manner, but rather presents potentialities that can serve as catalysts for changes in human behavior, cognition, and decision-making processes. Therefore, it is essential to implement educational approaches that equip both educators and learners with the ability to understand and interpret reality through a scientific framework.	s5	p8	t000204_s5_p8_el2ap.txt	t000204_s5_p8_ai-el2ap.txt	12.8	5.1	55	-9.62	-5.73	13.06	-6.61	10.36
Role of education after the COVID-19 pandemic fear: a multidisciplinary and scientific perspective	https://preprints.scielo.org/index.php/scielo/preprint/view/710	Monica Naves-Barcelos, Thais Castro Santos, Priscila Medeiros, Carla Benedita da Silva  Tostes, Juliana Almeida da Silva, Josie Resende Torres da Silva, Jorge Gelvane  Tostes, José Aparecido da Silva, Norberto Cysne Coimbra, Marcelo Lourenço da Silva, Renato Leonardo de Freitas	Submitted 06/04/2020 - Posted 06/08/2020	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/710/999	2020-06-04	2020-06-08	t000204	Health Sciences	Conclusion	Paragraph 1	Because SARS-CoV-2 is not yet fully known, emotions such as fear and anxiety are usually conceived. Therefore, during this critical scenario within society, the validation of knowledge is fundamental for the creation of better methodologies, strategies and tactics for teaching-learning. In other words, the relationship between educators and learners, with ethical and humanitarian commitment, must permeate values of scientific thought. Education is, therefore, a central space in decision making while facing COVID-19. In this regard, we emphasise the need for a multidisciplinary development, involving the synergy between neurosciences and education.	Due to the incomplete understanding of SARS-CoV-2, emotions such as fear and anxiety are commonly observed. Consequently, in this context, the validation of knowledge is essential for the development of improved methodologies, strategies, and tactics in teaching and learning. The interaction between educators and learners should be guided by ethical and humanitarian principles and should promote scientific thinking. Education thus plays a central role in decision-making processes related to COVID-19. Accordingly, there is a need for multidisciplinary approaches that foster collaboration between the fields of neuroscience and education.	s4	p1	t000204_s4_p1_el2ap.txt	t000204_s4_p1_ai-el2ap.txt	18.8	5.8	93	-23.85	-3.74	3.12	2.82	11.44
The role of Angiology and Vascular Surgery in the COVID-19 pandemic	https://preprints.scielo.org/index.php/scielo/preprint/view/663	Bernardo Cunha Senra  Barros, Aline Barbosa  Maia, Marcos Arêas  Marques, Paulo Roberto  Prette-junior, Stenio Karlos Alvim  Fiorelli, Fernanda De Castro  Cerqueira	Submitted 05/29/2020 - Posted 05/29/2020	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/663/854	2020-05-29	2020-05-29	t000211	Health Sciences	Abstract	Paragraph 1	The New Coronavirus Epidemic (2019-nCoV), discovered in the city of Wuhan, China, in December 2019, presents mainly with pulmonary pneumonia that is preceded by fever, cough and myalgia. However, as the disease spread globally and the number of hospitalizations increased exponentially, it was noted that most serious patients hospitalized by COVID-19 have laboratory changes worthy of attention, such as lymphopenia, neutrophilia, increased time of prothrombin and increased levels of D-dimer. Due to these changes proving to be crucial for the mortality and morbidity rates in this subset of infected people, several studies focusing on the pathophysiology, mainly hematological, of the disease appear every day. Deepening these studies, several published works have shown SarsCoV-2 infection to the installation of a prothrombotic state in hospitalized patients, which leads to the potential occurrence of thrombotic or arterial events in this cohort. Thus, in order to understand how the departments of Angiology and Vascular Surgery are acting in the context of the COVID-19 pandemic, this work aims to gather studies that reveal from protocols applied in vascular services in the current situation, until to the role of vascular surgeons and angiologists in the clinical and surgical management of patients infected or not, as a way of helping and clarifying this specialty during the context of a pandemic due to the new coranavirus. For the selection of works, the following search criteria were used: “Coronavirus and venous thrombosis”, “Coronavirus and thrombosis”, “COVID-19 and venous thrombosis” and “COVID-19 Coronavirus and thrombosis”.	The novel coronavirus epidemic (2019-nCoV), first identified in Wuhan, China, in December 2019, is primarily characterized by pulmonary pneumonia, typically preceded by symptoms such as fever, cough, and myalgia. As the disease spread globally and the number of hospitalizations increased, it became evident that patients with severe COVID-19 frequently exhibit significant laboratory abnormalities, including lymphopenia, neutrophilia, prolonged prothrombin time, and elevated D-dimer levels. These hematological changes have been shown to be critical determinants of morbidity and mortality in this patient population, prompting numerous studies investigating the pathophysiology of COVID-19, with a particular focus on hematological aspects. Recent research has demonstrated that SARS-CoV-2 infection is associated with the development of a prothrombotic state in hospitalized patients, increasing the risk of thrombotic and arterial events. In this context, the present study aims to review the literature regarding the protocols implemented in vascular services during the COVID-19 pandemic and to examine the roles of vascular surgeons and angiologists in the clinical and surgical management of both infected and non-infected patients. The objective is to provide a comprehensive overview that may assist and inform the vascular specialty during the ongoing pandemic. The literature search was conducted using the following terms: “Coronavirus and venous thrombosis,” “Coronavirus and thrombosis,” “COVID-19 and venous thrombosis,” and “COVID-19 Coronavirus and thrombosis.”	s1	p1	t000211_s1_p1_el2ap.txt	t000211_s1_p1_ai-el2ap.txt	32.5	5.4	251	-23.06	-4.31	3.31	-6.61	9.4
The role of Angiology and Vascular Surgery in the COVID-19 pandemic	https://preprints.scielo.org/index.php/scielo/preprint/view/663	Bernardo Cunha Senra  Barros, Aline Barbosa  Maia, Marcos Arêas  Marques, Paulo Roberto  Prette-junior, Stenio Karlos Alvim  Fiorelli, Fernanda De Castro  Cerqueira	Submitted 05/29/2020 - Posted 05/29/2020	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/663/854	2020-05-29	2020-05-29	t000211	Health Sciences	Introduction, Literature Review, Methodology	Paragraph 1	COVID-19 is an infectious disease caused by a newly discovered coronavirus subtype (Sars-CoV-2) in the city of Wuhan, China, in December 2019. It has already infected more than two million people around the world until the date of preparation of this manuscript, according to data from the World Health Organization1.	COVID-19 is an infectious disease caused by a novel coronavirus subtype (SARS-CoV-2) that was first identified in Wuhan, China, in December 2019. As of the date of preparation of this manuscript, more than two million cases have been reported worldwide, according to data from the World Health Organization.	s9	p1	t000211_s9_p1_el2ap.txt	t000211_s9_p1_ai-el2ap.txt	11.3	4.9	52	-23.8	-1.4	-3.4	1.09	2.58
The role of Angiology and Vascular Surgery in the COVID-19 pandemic	https://preprints.scielo.org/index.php/scielo/preprint/view/663	Bernardo Cunha Senra  Barros, Aline Barbosa  Maia, Marcos Arêas  Marques, Paulo Roberto  Prette-junior, Stenio Karlos Alvim  Fiorelli, Fernanda De Castro  Cerqueira	Submitted 05/29/2020 - Posted 05/29/2020	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/663/854	2020-05-29	2020-05-29	t000211	Health Sciences	Introduction, Literature Review, Methodology	Paragraph 2	It is a disease with a broad clinical spectrum, and may present asymptomatically or as a flu syndrome, with symptoms such as fever, cough and myalgia, in addition to evolving in some cases to severe pneumonia or severe acute respiratory syndrome (SARS)2.	The disease exhibits a broad clinical spectrum, ranging from asymptomatic cases to presentations resembling influenza, characterized by symptoms such as fever, cough, and myalgia. In some instances, the condition may progress to severe pneumonia or severe acute respiratory syndrome (SARS).	s9	p2	t000211_s9_p2_el2ap.txt	t000211_s9_p2_ai-el2ap.txt	7.8	5.0	41	-20.89	-5.73	0.97	-6.61	-3.63
The role of Angiology and Vascular Surgery in the COVID-19 pandemic	https://preprints.scielo.org/index.php/scielo/preprint/view/663	Bernardo Cunha Senra  Barros, Aline Barbosa  Maia, Marcos Arêas  Marques, Paulo Roberto  Prette-junior, Stenio Karlos Alvim  Fiorelli, Fernanda De Castro  Cerqueira	Submitted 05/29/2020 - Posted 05/29/2020	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/663/854	2020-05-29	2020-05-29	t000211	Health Sciences	Introduction, Literature Review, Methodology	Paragraph 3	Laboratory changes such as lymphopenia, neutrophilia, increased prothrombin time and elevated D-dimer (DD) are found in patients who have an unfavorable course of the disease3. In addition, the study by Zhou et al.4 with 191 patients from Jinyintan Hospitals and the Wuhan Pulmonary Hospital proposed that advanced age, higher SOFA score and DD greater than 1 μg/mL at admission were associated with a higher risk of death; approximately 90% of hospitalized patients with pneumonia also displayed hypercoagulability4. The same study also stated that the possible contributory mechanisms for the systemic changes found in such patients include: (1) the formation of pro-inflammatory cytokines, which are mediators of atherosclerosis, contributing directly to the rupture of the atherosclerotic plaque by local inflammation, (2) induction of pro- coagulant factors, and (3) hemodynamic changes that predispose to ischemia and thrombosis.	Laboratory abnormalities such as lymphopenia, neutrophilia, prolonged prothrombin time, and elevated D-dimer levels have been observed in patients with an unfavorable disease course. In a study by Zhou et al. involving 191 patients from Jinyintan Hospital and Wuhan Pulmonary Hospital, advanced age, higher SOFA scores, and D-dimer levels greater than 1 μg/mL at admission were identified as factors associated with increased mortality risk; additionally, approximately 90% of hospitalized patients with pneumonia exhibited hypercoagulability. The same study suggested that the systemic changes observed in these patients may be attributed to several mechanisms: (1) the production of pro-inflammatory cytokines, which act as mediators of atherosclerosis and may contribute to atherosclerotic plaque rupture through local inflammation, (2) the induction of pro-coagulant factors, and (3) hemodynamic alterations that increase the risk of ischemia and thrombosis.	s9	p3	t000211_s9_p3_el2ap.txt	t000211_s9_p3_ai-el2ap.txt	24.8	5.6	135	-27.31	-2.89	6.7	-1.83	-1.38
The role of Angiology and Vascular Surgery in the COVID-19 pandemic	https://preprints.scielo.org/index.php/scielo/preprint/view/663	Bernardo Cunha Senra  Barros, Aline Barbosa  Maia, Marcos Arêas  Marques, Paulo Roberto  Prette-junior, Stenio Karlos Alvim  Fiorelli, Fernanda De Castro  Cerqueira	Submitted 05/29/2020 - Posted 05/29/2020	PDF	https://preprints.scielo.org/index.php/scielo/preprint/view/663/854	2020-05-29	2020-05-29	t000211	Health Sciences	Introduction, Literature Review, Methodology	Paragraph 4	Thus, hospitalized and critically ill patients have hematological changes that can be proven, for example, by high DD rates. However, the relationship between the Sars-Cov-2 virus and coagulation mechanisms is still poorly explored in recent studies. Han et al.5 demonstrated that antithrombin, a natural anticoagulant, values in patients with COVID-19 were lower, while DD and other fibrin degradation product (FDP) were higher when compared with the control, healthy population. Blood coagulation in these patients thus appears to be altered, and FDP, including DD, can be predictive of disease progression. Therefore, the routine monitoring of such markers is advisable in patients with COVID-19, this result being similar to those found by Tang, Li, Wang and Sun6. As a result of the presumed prothrombotic status of many patients, there was a drastic increase in the demand for laboratory tests to monitor coagulation parameters, vascular ultrasound tests and other imaging methods in patients positive for COVID-19. This study aims to gather information about the routine work of vascular specialists and reference centers in the context of the COVID-19 pandemic. We used the following search criteria: “Coronavirus and venous thrombosis”, “Coronavirus and thrombosis”, “COVID-19 and venous thrombosis” and “COVID-19 Coronavirus and thrombosis”.	Hospitalized and critically ill patients with COVID-19 frequently exhibit hematological alterations, as evidenced by elevated D-dimer (DD) levels. Nevertheless, the association between SARS-CoV-2 infection and coagulation mechanisms remains insufficiently characterized in recent literature. Han et al. demonstrated that patients with COVID-19 had reduced levels of antithrombin, a natural anticoagulant, and increased concentrations of DD and other fibrin degradation products (FDP) compared to healthy controls. These findings suggest that blood coagulation is altered in COVID-19 patients, and that FDPs, including DD, may serve as predictors of disease progression. Consequently, routine monitoring of these markers is recommended in patients with COVID-19, consistent with results reported by Tang, Li, Wang, and Sun. Due to the presumed prothrombotic state observed in many patients, there has been a substantial increase in the demand for laboratory tests assessing coagulation parameters, as well as for vascular ultrasound and other imaging modalities in individuals testing positive for COVID-19. The present study aims to compile information regarding the routine practices of vascular specialists and reference centers during the COVID-19 pandemic. The following search terms were used: “Coronavirus and venous thrombosis,” “Coronavirus and thrombosis,” “COVID-19 and venous thrombosis,” and “COVID-19 Coronavirus and thrombosis.”	s9	p4	t000211_s9_p4_el2ap.txt	t000211_s9_p4_ai-el2ap.txt	32.0	5.4	205	-25.1	-4.93	-0.69	-4.65	10.75
